id	node1	label	node2	rank	node2;wikidatatype
Q31-type-item	Q31	type	item		
Q31-label-en	Q31	label	'Belgium'@en		
Q8-P3553-a4b7d3bd-q8$5bddd827-e0f7-42f0-bfec-f9308dea4b38-0	Q8	P3553	"19557120"	normal	external-id
Q8-P1889-Q9351219-q8$61e2cc5b-6030-419d-99d5-a01e27968c79-0	Q8	P1889	Q9351219	normal	wikibase-item
Q8-P1889-Q396789-q8$8db866d7-4744-6d27-ffb3-57185901ecd0-0	Q8	P1889	Q396789	normal	wikibase-item
Q8-P1889-Q8961091-q8$d78ed559-4553-7fbb-b5c1-11eebacbcf0c-0	Q8	P1889	Q8961091	normal	wikibase-item
Q8-P1889-Q892445-q8$fb00a410-4069-7e38-3c82-005e2ee3f2a2-0	Q8	P1889	Q892445	normal	wikibase-item
Q8-P1889-Q1532733-q8$80503cab-46ed-507a-04a1-39efb174fa2c-0	Q8	P1889	Q1532733	normal	wikibase-item
Q8-P1889-Q10499751-q8$b4791a95-4299-3c9a-4f0c-3704f33fe1c4-0	Q8	P1889	Q10499751	normal	wikibase-item
Q8-P1889-Q340256-q8$0862774b-4662-d856-d810-b77a2c78ca55-0	Q8	P1889	Q340256	normal	wikibase-item
Q8-P1889-Q109227081-q8$1d0d2160-4e1e-1e56-0684-3e4ca8eb1381-0	Q8	P1889	Q109227081	normal	wikibase-item
Q8-P1889-Q31071433-q8$6956a027-4cba-4ccb-789d-be9e1e321e66-0	Q8	P1889	Q31071433	normal	wikibase-item
Q8-P1889-Q4447803-q8$27661e33-47c9-8a55-3765-9d7e55f601c6-0	Q8	P1889	Q4447803	normal	wikibase-item
Q8-P1889-Q3742271-q8$80627cce-440f-b3e0-38da-aa2bd09c6df6-0	Q8	P1889	Q3742271	normal	wikibase-item
Q8-P1889-Q16361019-q8$3767c2bf-448f-a2a6-6193-a07dfb849f80-0	Q8	P1889	Q16361019	normal	wikibase-item
Q8-P1889-Q2537332-q8$3856e22c-4c55-88bc-6404-3a718f1dfede-0	Q8	P1889	Q2537332	normal	wikibase-item
Q8-P1889-Q12781911-q8$c7510fe0-4104-0ebd-83d1-cec7f04f81a5-0	Q8	P1889	Q12781911	normal	wikibase-item
Q8-P1889-Q10571188-q8$f5b70ebe-4e4c-f858-b554-9722cadc4316-0	Q8	P1889	Q10571188	normal	wikibase-item
Q8-P1889-Q5996856-q8$e537fc8c-48ee-4a49-e45f-56ee7bec2e4d-0	Q8	P1889	Q5996856	normal	wikibase-item
Q8-P1889-Q10771582-q8$8b96777d-4b62-6b98-13f6-bc9a087161a5-0	Q8	P1889	Q10771582	normal	wikibase-item
Q8-P1889-Q88588287-q8$eeebad90-5f6d-4035-a16e-8a9e9c526cc5-0	Q8	P1889	Q88588287	normal	wikibase-item
Q8-P6385-865ea853-q8$1588cf99-4d18-22b0-5a50-41d8d814c000-0	Q8	P6385	"gumanitarnye_nauki/psihologiya_i_pedagogika/SCHASTE.html"	normal	external-id
Q8-P8189-4c090a66-q8$7d49e809-b183-49ac-ac0a-830bb26bc420-0	Q8	P8189	"987007550741105171"	normal	external-id
Q8-P9084-d02e451f-q8$7fe64d41-e9c9-4ed3-a60f-efd5399e11e7-0	Q8	P9084	"happiness"	normal	external-id
Q8-P10283-0ad1a0cd-q8$17c561c5-9b56-452c-b0a2-57ec2931a24d-0	Q8	P10283	"C2778999518"	normal	external-id
Q8-P8313-3c514fe8-q8$c06e899b-6288-4c83-aa16-5636c732a935-0	Q8	P8313	"lykke"	normal	external-id
Q8-P1036-6ee906bc-q8$a022a18e-4f72-e92f-7f4e-2c01b9002ad4-0	Q8	P1036	"131"	normal	external-id
Q8-P1036-2166cea9-q8$07e91324-495c-8f87-53aa-b0c1b2c7de47-0	Q8	P1036	"152.42"	normal	external-id
Q8-P1036-d71fb06f-q8$5ad8b03c-4cb1-3259-e3cd-4075119a954b-0	Q8	P1036	"158"	normal	external-id
Q8-P1036-063fd5cc-q8$479149dd-4cc3-e045-3a96-592feb7eb5df-0	Q8	P1036	"170"	normal	external-id
Q8-P1036-3cf5bc27-q8$20675f94-43cb-12e6-9d64-9219b3299e72-0	Q8	P1036	"171.4"	normal	external-id
Q8-P1036-1e47bb10-q8$1c4f5bc5-4fae-9c87-1be3-5a760a7a08d2-0	Q8	P1036	"171.3"	normal	external-id
Q8-P7314-92c71d18-q8$3a5388d2-431a-3e89-849f-f1168c932453-0	Q8	P7314	"saadet"	normal	external-id
Q8-P2163-ce1c9830-q8$d8b2fe93-47f4-8aa1-edda-0bc49207dde2-0	Q8	P2163	"951176"	normal	external-id
Q8-P672-6753c902-q8$6ec4e297-4177-3480-10c1-aadafeea25e9-0	Q8	P672	"F01.470.516"	normal	external-id
Q8-P10565-10beddf8-q8$615552da-fdda-488c-864b-2f8bc3670ae3-0	Q8	P10565	"156951"	normal	external-id
Q8-P691-aacc8a74-q8$21ee9e85-de83-4fb0-95a1-2a01aecf6728-0	Q8	P691	"ph127882"	normal	external-id
Q8-P5008-Q6173448-q8$d8b1d882-819d-45a4-b05f-4f136f55bb5f-0	Q8	P5008	Q6173448	normal	wikibase-item
Q8-P10782-7f801d20-q8$f234973d-e374-4a8c-b1ee-09208899a7a6-0	Q8	P10782	"202"	normal	external-id
Q8-P6706-f0176462-q8$b7e9dd27-1fd1-460c-9f6b-97814305cb36-0	Q8	P6706	"felicità"	normal	external-id
Q8-P7870-8cc895d2-q8$01588c03-8b3b-4fa8-af93-3bf2a7868f56-0	Q8	P7870	"94251"	normal	external-id
Q8-P9497-256c7e38-q8$4d3a4780-2080-4341-95d3-0b82a96c0ef2-0	Q8	P9497	"7714"	normal	external-id
Q8-P9223-317378a9-q8$405a9386-a0a8-4315-8a52-df4a088ba8c8-0	Q8	P9223	"77157abc-b2ad-49de-8d83-c5fad35f171b"	normal	external-id
Q8-P2892-1dad3eee-q8$adb26bc6-86ff-4902-9c65-11edd63084d5-0	Q8	P2892	"C0018592"	normal	external-id
Q8-P487-9cbecb93-q8$9974f371-485c-551b-1133-4f6e680cfe11-0	Q8	P487	"😃"	normal	string
Q8-P1382-Q21162290-q8$910147ae-4274-ee3a-b54d-ede84968b762-0	Q8	P1382	Q21162290	normal	wikibase-item
Q8-P11514-6f1eef66-q8$0a798e2d-2426-41d6-a06f-085d55616d01-0	Q8	P11514	"schast-e-68a7d9"	normal	external-id
Q8-P12086-f0de12de-q8$46964bb5-75bb-458b-9d5b-1310e107d44f-0	Q8	P12086	"Geluk_(emotie)"	normal	external-id
Q8-P1149-951d0ade-q8$124b0952-4978-a3e0-c689-74e0fc3590d3-0	Q8	P1149	"B187.H3"	normal	external-id
Q8-P12385-ef6c82fd-q8$8c3de43d-48bd-42c1-906e-33b5ce6ebc5b-0	Q8	P12385	"felicitat-3"	normal	external-id
Q23-type-item	Q23	type	item		
Q23-label-en	Q23	label	'George Washington'@en		
Q23-alias-en-060c2dd1-0	Q23	alias	'Father of the United States'@en		
Q23-alias-en-530b08d8-0	Q23	alias	'The American Fabius'@en		
Q23-alias-en-db7ed834-0	Q23	alias	'American Fabius'@en		
Q23-P509-Q1347065-q23$041e45df-45c4-d094-293c-5bb349915991-0	Q23	P509	Q1347065	preferred	wikibase-item
Q23-P509-Q3827083-q23$10f2f86e-48d5-7f87-d1f9-2209ad22b5f8-0	Q23	P509	Q3827083	normal	wikibase-item
Q23-P947-1423728e-q23$55314e7d-4e6e-0e48-dd5e-369b15528813-0	Q23	P947	"000025437"	normal	external-id
Q23-P20-Q731635-q23$a0f25969-96f6-4354-a795-73bad12a90d8-0	Q23	P20	Q731635	preferred	wikibase-item
Q23-P20-Q1375384-q23$8daae377-cc3c-4abe-8777-fe8651f8a49a-0	Q23	P20	Q1375384	normal	wikibase-item
Q23-P26-Q191789-q23$8a2f4718-6159-4e58-a8f9-6f24f5efec42-0	Q23	P26	Q191789	normal	wikibase-item
Q23-P109-aa070c2e-q23$05cc0ec0-2078-4844-b78c-dfcd1307a630-0	Q23	P109	"George Washington signature.svg"	normal	commonsMedia
Q23-P22-Q768342-q23$a51fed6a-dbef-4415-b613-52753b0612bf-0	Q23	P22	Q768342	normal	wikibase-item
Q23-P25-Q458119-q23$df2faa9f-bdd0-4a08-9c20-b83fa42aada5-0	Q23	P25	Q458119	normal	wikibase-item
Q23-P27-Q161885-q23$1004c4fd-56a2-4b27-acd7-de8e31931083-0	Q23	P27	Q161885	normal	wikibase-item
Q23-P27-Q30-q23$f0d4604c-449d-b223-aa02-1f59f4529117-0	Q23	P27	Q30	normal	wikibase-item
Q23-P106-Q82955-q23$7f1176df-b1ef-4b9d-9249-993d14d9ac4d-0	Q23	P106	Q82955	normal	wikibase-item
Q23-P106-Q189290-q23$212b925b-881f-4778-a2b5-302c9fbd9a41-0	Q23	P106	Q189290	normal	wikibase-item
Q23-P106-Q131512-q23$7891ba2b-454a-b218-e48c-f08f1f8ce76d-0	Q23	P106	Q131512	normal	wikibase-item
Q23-P106-Q1734662-q23$3ae23bd2-7cde-4b11-99d3-fa7133de422d-0	Q23	P106	Q1734662	normal	wikibase-item
Q23-P106-Q294126-q23$4240dd5c-4f0a-4763-01e9-60179aed55fe-0	Q23	P106	Q294126	normal	wikibase-item
Q23-P106-Q81096-q23$3c34814f-a8eb-4d8d-812f-2917b41ecade-0	Q23	P106	Q81096	normal	wikibase-item
Q23-P106-Q372436-q23$04a504c1-4cf4-7897-3a56-7d16e23b57cc-0	Q23	P106	Q372436	normal	wikibase-item
Q23-P106-Q3242115-q23$b2a96583-4a4d-88b0-85a2-56730f4b93b9-0	Q23	P106	Q3242115	normal	wikibase-item
Q23-P106-Q36180-q23$44a9b4d2-da37-4352-861a-9e6dd673c185-0	Q23	P106	Q36180	normal	wikibase-item
Q23-P106-Q38239859-q23$a9624f16-cabc-4062-82fc-6b2cb4d0233d-0	Q23	P106	Q38239859	normal	wikibase-item
Q23-P237-Q5138446-q23$6880cdeb-66dd-46d8-81f3-2a5d4211ad32-0	Q23	P237	Q5138446	normal	wikibase-item
Q23-P94-bfad5361-q23$1a4bbe6f-8e0f-4b31-bc80-7d789976bf2b-0	Q23	P94	"Coat of Arms of George Washington.svg"	normal	commonsMedia
Q23-P373-2619dc9a-q23$05e693d4-9568-440d-900f-703357e27f6e-0	Q23	P373	"George Washington"	normal	string
Q23-P18-c1fa3379-q23$e3a2c72e-7fce-4ef9-a851-7923749940d6-0	Q23	P18	"Gilbert Stuart Williamstown Portrait of George Washington.jpg"	normal	commonsMedia
Q23-P227-580de28f-q23$8a9354cc-c65b-440c-9979-6b4c1786e82f-0	Q23	P227	"11876439X"	normal	external-id
Q23-P244-59e293d5-q23$dd3188c6-bf10-44d7-9537-cff477bf52de-0	Q23	P244	"n86140996"	normal	external-id
Q23-P214-ca9e2d03-q23$bac56dce-2a79-46db-8a8d-bfd596f23422-0	Q23	P214	"31432428"	normal	external-id
Q23-P213-e9750c8f-q23$d02b2ae5-4dd3-4c6e-a5ea-ea56b92415cb-0	Q23	P213	"0000000120958599"	normal	external-id
Q23-P569-265cfc80-q23$3bf0223a-d656-435b-9fd1-32e0b8f54a69-0	Q23	P569	^1732-02-22T00:00:00Z/11	preferred	time
Q23-P569-008b7679-q23$235dba65-4615-8973-85ca-e0feb310177c-0	Q23	P569	^1732-00-00T00:00:00Z/9	normal	time
Q23-P569-77d74932-q23$5cf44542-4703-1f7f-5951-da6497326d70-0	Q23	P569	^1732-02-11T00:00:00Z/11	normal	time
Q23-P570-9d51f3aa-q23$423dae3a-4b2a-1e9a-033f-632f0580c92e-0	Q23	P570	^1799-12-14T00:00:00Z/11	preferred	time
Q23-P570-75d2803e-q23$20a3c4f7-43c1-7694-6dc4-38cb1910dc16-0	Q23	P570	^1799-00-00T00:00:00Z/9	normal	time
Q23-P166-Q3519573-q23$e01ee278-43cb-fb50-84b6-5380c12240b8-0	Q23	P166	Q3519573	normal	wikibase-item
Q23-P166-Q721743-q23$2a5861b5-463c-5790-6aa2-b0e22dae21a6-0	Q23	P166	Q721743	normal	wikibase-item
Q23-P166-Q52382875-q23$3b52f0f9-c9d2-4b2e-9481-4fe0b8c528a9-0	Q23	P166	Q52382875	normal	wikibase-item
Q23-P166-Q721743-q23$c6ea49b3-44c7-9da9-5e71-1f4688492c5f-0	Q23	P166	Q721743	normal	wikibase-item
Q23-P119-Q731635-q23$a90cc912-1d93-499b-9075-9f0a6c697c40-0	Q23	P119	Q731635	normal	wikibase-item
Q23-P119-Q56546631-q23$e4cfb79d-c8f2-4074-ba8f-bd68ea7abc2c-0	Q23	P119	Q56546631	preferred	wikibase-item
Q23-P39-Q11696-q23$b6e5d112-c27e-4e3f-bb65-cb12b9364092-0	Q23	P39	Q11696	normal	wikibase-item
Q23-P39-Q1115127-q23$6a44e261-3592-4928-979b-0bf1cab2d39c-0	Q23	P39	Q1115127	normal	wikibase-item
Q23-P39-Q1115127-q23$2c113ca2-4177-4a24-eb0c-6c284ff03416-0	Q23	P39	Q1115127	normal	wikibase-item
Q23-P39-Q140686-q23$0ef8a75c-4cd5-a5bc-f8a8-eea0b76c3caf-0	Q23	P39	Q140686	normal	wikibase-item
Q23-P39-Q1467287-q23$75a7caca-405a-3e8f-35ef-bee5a651ec88-0	Q23	P39	Q1467287	normal	wikibase-item
Q23-P39-Q88965329-q23$523dc3e0-46a4-c922-0a28-ce14283570d3-0	Q23	P39	Q88965329	normal	wikibase-item
Q23-P410-Q3280545-q23$cb4520f2-48b0-9398-d35f-5c3b3871f73a-0	Q23	P410	Q3280545	normal	wikibase-item
Q23-P410-Q2046665-q23$ab325512-4a8d-e0ed-a248-a8d1dc7359db-0	Q23	P410	Q2046665	normal	wikibase-item
Q23-P410-Q3100539-q23$3fab1133-476f-1945-74b7-4e0855244b6a-0	Q23	P410	Q3100539	normal	wikibase-item
Q23-P410-Q104680-q23$f5ba68fd-49e7-ae78-bb1c-2b917921be97-0	Q23	P410	Q104680	normal	wikibase-item
Q23-P349-fb37fb9e-q23$09283b65-85e5-4b35-b2cb-828c2f0c329f-0	Q23	P349	"00621629"	normal	external-id
Q23-P269-ecc5cd0a-q23$2e3ea3ac-2536-4064-b154-f06c4a64cf6f-0	Q23	P269	"027333140"	normal	external-id
Q23-P646-82e0aa22-q23$3fccf48f-4c8a-478a-dc55-d467c52cd623-0	Q23	P646	"/m/034rd"	normal	external-id
Q23-P535-22169f35-q23$07cfa034-4014-47ba-4e4d-a4a5504a3f59-0	Q23	P535	"6781"	normal	external-id
Q23-P535-c799f65c-q23$493547ee-41dc-5e19-1765-b3215780d52a-0	Q23	P535	"1075"	normal	external-id
Q23-P735-Q15921732-q23$726c208f-41f0-e834-f781-97cd8beab611-0	Q23	P735	Q15921732	normal	wikibase-item
Q23-P463-Q41726-q23$a17e55cf-438d-71c2-05ed-1fb308e02c7f-0	Q23	P463	Q41726	normal	wikibase-item
Q23-P463-Q466089-q23$fc142469-9138-4301-b4c1-c0d4254cc539-0	Q23	P463	Q466089	normal	wikibase-item
Q23-P463-Q463303-q23$894750c2-0bb6-4284-89ce-ac8e1683a224-0	Q23	P463	Q463303	normal	wikibase-item
Q23-P463-Q26721351-q23$045c8da9-49ec-ba69-40e7-ccb3e236c5ca-0	Q23	P463	Q26721351	normal	wikibase-item
Q23-P463-Q1632484-q23$b51ada7b-4203-0ee9-8dc0-f063054ff64a-0	Q23	P463	Q1632484	normal	wikibase-item
Q23-P241-Q54122-q23$9f5ecc3d-458d-414c-adf7-bd97d80405dc-0	Q23	P241	Q54122	normal	wikibase-item
Q23-P241-Q9212-q23$d9a5a82d-4c02-4759-b37c-b46c81cd7f9b-0	Q23	P241	Q9212	normal	wikibase-item
Q23-P607-Q40949-q23$33001d51-e6a4-4a2a-a856-97542a3638e4-0	Q23	P607	Q40949	normal	wikibase-item
Q23-P607-Q1444930-q23$9c8115d7-e30c-4853-827b-bea03fb7430c-0	Q23	P607	Q1444930	normal	wikibase-item
Q23-P607-Q154697-q23$1adc4797-4118-4d83-b03f-b92342d79a67-0	Q23	P607	Q154697	normal	wikibase-item
Q23-P607-Q210602-q23$54c3b82b-0eb7-487a-984d-1164bc679909-0	Q23	P607	Q210602	normal	wikibase-item
Q23-P607-Q2449358-q23$ec3adceb-869c-483e-a3a6-597177708bea-0	Q23	P607	Q2449358	normal	wikibase-item
Q23-P607-Q2630469-q23$638ff105-b52f-4e42-b41f-d5032ff82c10-0	Q23	P607	Q2630469	normal	wikibase-item
Q23-P607-Q2656995-q23$13b4fd3c-b519-4ac8-a86a-b13467745591-0	Q23	P607	Q2656995	normal	wikibase-item
Q23-P607-Q3177722-q23$8a242faf-8ccd-48ff-8574-6ba19c5dc011-0	Q23	P607	Q3177722	normal	wikibase-item
Q23-P607-Q524828-q23$dbaa168d-470f-465d-9292-29d23459feb2-0	Q23	P607	Q524828	normal	wikibase-item
Q23-P607-Q695485-q23$036a302e-48b1-4976-9ebf-a9d258f0b239-0	Q23	P607	Q695485	normal	wikibase-item
Q23-P607-Q8055814-q23$9f45fa78-cecd-4ed2-a300-f10f9b87924d-0	Q23	P607	Q8055814	normal	wikibase-item
Q23-P910-Q8488276-q23$f4e65622-a04a-4857-9431-99105830d6cc-0	Q23	P910	Q8488276	normal	wikibase-item
Q23-P691-cfb76a44-q23$86c1a719-0aaa-4910-95f4-509af005c78d-0	Q23	P691	"jn19990008936"	normal	external-id
Q23-P906-63c89c36-q23$ebda1246-ab9c-40a1-bf55-43dde2c47733-0	Q23	P906	"241381"	normal	external-id
Q23-P734-Q2550388-q23$588e3683-473f-0cf2-2444-e95325778c77-0	Q23	P734	Q2550388	normal	wikibase-item
Q23-P1273-a7aebd0b-q23$d4d49843-30ec-4702-8774-ef4229eca4c8-0	Q23	P1273	"a11452754"	normal	external-id
Q23-P1430-bbc0b32a-q23$92e299d4-29bd-4baa-aad5-49444d3c809f-0	Q23	P1430	"6109"	normal	external-id
Q23-P361-Q186539-q23$e011cc04-42b5-b892-a85f-ed2b75b97738-0	Q23	P361	Q186539	normal	wikibase-item
Q23-P1196-Q3739104-q23$2fae2728-40c7-c32b-0179-d45c832cbecb-0	Q23	P1196	Q3739104	normal	wikibase-item
Q23-P1185-c67a1999-q23$b3e1174a-48d9-44a3-b41e-542f774261d4-0	Q23	P1185	"2446"	normal	external-id
Q23-P1711-8fb1396e-q23$01edeeee-f0df-4a07-980f-5e76866b74d7-0	Q23	P1711	"100686"	normal	external-id
Q23-P1670-c72681f3-q23$5dc172ae-03d4-4879-b4b8-3fa27a645d37-0	Q23	P1670	"0040D5031"	normal	external-id
Q23-P1368-348674f0-q23$2de3e529-fba7-434d-9f41-23f258d61fa2-0	Q23	P1368	"000136724"	normal	external-id
Q23-P1695-e3235678-q23$57c1c65a-7326-455b-91c2-110eaccfafd3-0	Q23	P1695	"a0000001183855"	normal	external-id
Q23-P1375-dcf9e19b-q23$1c7aa244-39b6-40bf-8e41-4b00e8ec5b2c-0	Q23	P1375	"000140251"	normal	external-id
Q23-P1741-bcb9343a-q23$553eb301-b95f-4fe3-91c7-5d043f05dc91-0	Q23	P1741	"168080"	normal	external-id
Q23-P1263-618c4c1c-q23$136dfd85-19b9-4bf3-a17c-f5fac9eb2af4-0	Q23	P1263	"107/000024035"	normal	external-id
Q23-P1816-a79220ca-q23$51884bbc-4ecc-44f3-b098-4f8c21ec1974-0	Q23	P1816	"mp04716"	normal	external-id
Q23-P1819-3f4a7270-q23$29857ff8-9164-485b-b93d-ccab612b3f5d-0	Q23	P1819	"I00136043"	normal	external-id
Q23-P1248-6f144cd2-q23$b93d8ae5-47f5-07be-6aae-6ce585bfd007-0	Q23	P1248	"255f3478-efee-4ff7-8d00-560e222e27b0"	normal	external-id
Q23-P1559-2cfa801b-q23$249a7637-4303-6004-66d2-27ab0e9398e4-0	Q23	P1559	'George Washington'@en	normal	monolingualtext
Q23-P1938-82055e34-q23$79b83e1b-2067-44db-a8d2-7e32ec66619b-0	Q23	P1938	"4659"	normal	external-id
Q23-P1442-90934833-q23$426b4c1c-95d9-405c-a284-3f3f614e1c06-0	Q23	P1442	"George Washington\'s Tomb.jpg"	normal	commonsMedia
Q23-P103-Q1860-q23$5902f750-1e31-4e3d-8418-b590a10e743a-0	Q23	P103	Q1860	normal	wikibase-item
Q23-P1157-aa6442a5-q23$a944e837-45f0-5eb0-35da-aefd94794346-0	Q23	P1157	"W000178"	normal	external-id
Q23-P1971-c2a0b3e4-q23$a4adbab8-418d-6fb3-a9b0-f8881f7738ae-0	Q23	P1971	+0	normal	quantity
Q23-P648-4358e37d-q23$3064161c-7007-461c-9ab9-90fb500848aa-0	Q23	P648	"OL17013A"	normal	external-id
Q23-P1003-cad5201f-q23$6d757181-edec-4dfc-acb5-3d378859a9c0-0	Q23	P1003	"000240883"	normal	external-id
Q23-P1315-bd26f321-q23$b91e4d59-54c2-403d-a486-1ec0dc721ff3-0	Q23	P1315	"1007365"	normal	external-id
Q23-P2342-db8b9a37-q23$9a95f821-cc11-4ff8-89fa-76ade91c83b1-0	Q23	P2342	"147312"	normal	external-id
Q23-P935-2619dc9a-q23$cc773532-ecda-4e64-a5d4-528ed96d5041-0	Q23	P935	"George Washington"	normal	string
Q23-P1343-Q2657718-q23$e08baaf1-82f6-4aab-b4a8-f403e4572b11-0	Q23	P1343	Q2657718	normal	wikibase-item
Q23-P1343-Q17378135-q23$3aba331c-0a92-40a7-943d-868b829dabca-0	Q23	P1343	Q17378135	normal	wikibase-item
Q23-P1343-Q20078554-q23$5dad7f91-41cb-08d3-ce83-a7a33c1ea7e9-0	Q23	P1343	Q20078554	normal	wikibase-item
Q23-P1343-Q602358-q23$cd4cb8e7-4349-7a8a-5eac-fe676453c154-0	Q23	P1343	Q602358	normal	wikibase-item
Q23-P1343-Q19180675-q23$01153209-4484-5ed9-6ad9-bbd63276e8a0-0	Q23	P1343	Q19180675	normal	wikibase-item
Q23-P1343-Q4114391-q23$6c99aca1-44c6-577f-6688-6f80f6ad261e-0	Q23	P1343	Q4114391	normal	wikibase-item
Q23-P1343-Q67311526-q23$314fd2c6-edcb-444e-b0eb-daf2c809a99d-0	Q23	P1343	Q67311526	normal	wikibase-item
Q23-P1343-Q3181656-q23$9a4d85f1-4a50-9984-f011-26337db94a0a-0	Q23	P1343	Q3181656	normal	wikibase-item
Q23-P1343-Q104218168-q23$8616b3cf-0beb-46fb-81ce-b2b61315e534-0	Q23	P1343	Q104218168	normal	wikibase-item
Q23-P1343-Q106727050-q23$d8501a96-e45c-4f97-9ab7-ca770f40e251-0	Q23	P1343	Q106727050	normal	wikibase-item
Q23-P1343-Q867541-q23$e497f0f0-43fe-d661-9b3b-e309b7f08c16-0	Q23	P1343	Q867541	normal	wikibase-item
Q23-P1343-Q20096917-q23$6329fe5d-433a-1f75-f8b7-bca71da01890-0	Q23	P1343	Q20096917	normal	wikibase-item
Q23-P1343-Q19098835-q23$e6be37ba-5084-4674-8615-e8721804b50e-0	Q23	P1343	Q19098835	normal	wikibase-item
Q23-P1343-Q116505765-q23$42980f40-2ce6-4d44-abd6-d43e8b4bde4d-0	Q23	P1343	Q116505765	normal	wikibase-item
Q23-P1343-Q19085957-q23$e8a84a00-e1af-43ab-b57b-c462a96c0ce5-0	Q23	P1343	Q19085957	normal	wikibase-item
Q23-P1343-Q19077875-q23$37f98904-5007-40ec-8a2c-536a27ae4b64-0	Q23	P1343	Q19077875	normal	wikibase-item
Q23-P1343-Q19047539-q23$eec04cea-f8b3-404d-971f-16ac50387f6b-0	Q23	P1343	Q19047539	normal	wikibase-item
Q23-P1343-Q16082057-q23$a60cd675-589d-4310-b80f-9bbb3db41b61-0	Q23	P1343	Q16082057	normal	wikibase-item
Q23-P1343-Q1029706-q23$9198df4e-b897-4276-a371-e5a2973aafdf-0	Q23	P1343	Q1029706	normal	wikibase-item
Q23-P1343-Q4532138-q23$1f8d9429-fce6-4d9f-b4b2-c49644eb5af3-0	Q23	P1343	Q4532138	normal	wikibase-item
Q23-P2383-75873cd0-q23$4851ae5a-f36c-47d8-b2a8-a30ce3977007-0	Q23	P2383	"107557"	normal	external-id
Q23-P1871-f78df9e1-q23$c29e845b-86eb-4fdb-993a-bd7dad9b2fb4-0	Q23	P1871	"cnp01259826"	normal	external-id
Q23-P2163-066d95ad-q23$b867dd82-abd1-4b16-8280-04ecec9e789c-0	Q23	P2163	"178100"	normal	external-id
Q23-P950-e05cefa5-q23$3fdd43e3-54dd-41a5-b142-503b70c1aa5e-0	Q23	P950	"XX1157500"	normal	external-id
Q23-P2600-b6d518f5-q23$e3f0856b-4ba4-b2c8-152f-2af8a6cd0eb6-0	Q23	P2600	"6000000008211776777"	normal	external-id
Q23-P2949-2e5a8ac1-q23$328fb758-4c4c-ad2a-e80e-9601f420ca64-0	Q23	P2949	"Washington-11"	normal	external-id
Q23-P1266-4212c8a0-q23$3166ebda-4ddf-1fe2-f693-ce6b6a422589-0	Q23	P1266	"37001"	normal	external-id
Q23-P2019-48d7965d-q23$4557f3fc-4f08-6166-4e68-74622813eced-0	Q23	P2019	"p369907"	normal	external-id
Q23-P1899-7f48566a-q23$a35b78b8-5d00-4909-8acf-8ead3c7eec8c-0	Q23	P1899	"354"	normal	external-id
Q23-P2924-2f1c107e-q23$5f10bd2d-0dcb-4803-a644-0e273464a7dd-0	Q23	P2924	"1902718"	normal	external-id
Q23-P140-Q682443-q23$abcd9021-8e25-4fb4-877f-9faa8fb54da7-0	Q23	P140	Q682443	normal	wikibase-item
Q23-P3222-176caa70-q23$aed615b2-4373-ef19-ba69-69bc114c33bd-0	Q23	P3222	"george-washington"	normal	external-id
Q23-P3373-Q850421-q23$d4af2830-bfc8-46b9-9e0f-473524e65541-0	Q23	P3373	Q850421	normal	wikibase-item
Q23-P3373-Q7412891-q23$235d171e-4b1c-1c72-def2-a5ac5b2a0581-0	Q23	P3373	Q7412891	normal	wikibase-item
Q23-P3373-Q6219733-q23$a1a9883d-4fca-885d-f030-440346ecfc13-0	Q23	P3373	Q6219733	normal	wikibase-item
Q23-P3373-Q5083373-q23$64c9feee-4c48-287a-a7df-d0502ff21d72-0	Q23	P3373	Q5083373	normal	wikibase-item
Q23-P3373-Q75764188-q23$b3e73795-44c1-fa5c-3c3e-554647dac0a8-0	Q23	P3373	Q75764188	normal	wikibase-item
Q23-P3373-Q75764192-q23$244c8ea2-4371-aad7-73cf-a71508ea631d-0	Q23	P3373	Q75764192	normal	wikibase-item
Q23-P3373-Q969817-q23$3e34a5c0-4216-6fc9-751a-e02214288387-0	Q23	P3373	Q969817	normal	wikibase-item
Q23-P3373-Q4821226-q23$c7af9cfa-4844-ae64-44ea-5e49a89e4fd6-0	Q23	P3373	Q4821226	normal	wikibase-item
Q23-P3373-Q75764198-q23$28b2f0d1-41c9-93d5-6e63-4b6375efdd39-0	Q23	P3373	Q75764198	normal	wikibase-item
Q23-P3417-73b1317c-q23$d36cb305-538e-43b8-b7f1-330f09d22d14-0	Q23	P3417	"George-Washington"	normal	external-id
Q23-P3430-39c415e0-q23$3ee0495f-4ef5-4b6f-bfb2-79774f5df5dd-0	Q23	P3430	"w6r31qfk"	normal	external-id
Q23-P551-Q1345-q23$cc0945e9-25f2-440c-8f84-510f7fb5aedb-0	Q23	P551	Q1345	normal	wikibase-item
Q23-P551-Q494413-q23$b9e43778-2e7d-43fd-854a-f68f58d214f8-0	Q23	P551	Q494413	normal	wikibase-item
Q23-P551-Q60-q23$28aa51d5-dcfb-4355-b64d-3657afb268cc-0	Q23	P551	Q60	normal	wikibase-item
Q23-P551-Q731635-q23$7b01a620-798f-4d77-b90c-ee436f395551-0	Q23	P551	Q731635	normal	wikibase-item
Q23-P949-ea56b71c-q23$02cdd880-49dc-8bf8-83eb-db2c89290c59-0	Q23	P949	"000139849"	normal	external-id
